3.5,-166,24,3.714533467
3.5,-166,26,3.572413282
3.5,-166,28,3.418870338
3.5,-166,30,3.25465172
3.5,-166,32,3.080533656
3.5,-166,34,2.897311988
3.5,-166,36,2.705792203
3.5,-166,38,2.506779298
3.5,-166,40,2.301067788
3.5,-166,42,2.089432197
3.5,-166,44,1.872618325
3.5,-166,46,1.651335601
3.5,-166,48,1.426250723
3.5,-166,50,1.197982777
3.5,-166,52,0.967099887
3.5,-166,54,0.734117395
3.5,-166,56,0.499497462
3.5,-166,58,0.263649883
3.5,-166,60,0.026933861
3.5,-166,62,-0.210339604
3.5,-166,64,-0.447905061
3.5,-166,66,-0.685540065
3.5,-166,68,-0.923063087
3.5,-166,70,-1.160332189
3.5,-166,72,-1.397244704
3.5,-166,74,-1.63373809
3.5,-166,76,-1.869792029
3.5,-166,78,-2.105431774
3.5,-166,80,-2.340732649
3.5,-166,82,-2.575825534
3.5,-166,84,-2.810903136
3.5,-166,86,-3.046226771
3.5,-166,88,-3.282133404
3.5,-166,90,-3.519042681
3.5,-166,92,-3.757463703
3.5,-166,94,-3.998001353
3.5,-166,96,-4.241362029
3.5,-166,98,-4.488358695
3.5,-166,100,-4.739915226
3.5,-166,102,-4.997070086
3.5,-166,104,-5.260979418
3.5,-166,106,-5.53291964
3.5,-166,108,-5.814289654
3.5,-166,110,-6.106612715
3.5,-166,112,-6.411537911
3.5,-166,114,-6.730841023
3.5,-166,116,-7.066424246
3.5,-166,118,-7.420313801
3.5,-166,120,-7.794653777
3.5,-166,122,-8.191693483
3.5,-166,124,-8.613763945
3.5,-166,126,-9.063236728
3.5,-166,128,-9.542454357
3.5,-166,130,-10.05361579
3.5,-166,132,-10.59859152
3.5,-166,134,-11.17862995
3.5,-166,136,-11.79389913
3.5,-166,138,-12.44278676
3.5,-166,140,-13.12086538
3.5,-166,142,-13.81944255
3.5,-166,144,-14.52371755
3.5,-166,146,-15.2108637
3.5,-166,148,-15.84896747
